"","wave","HHCode","pid","MatchingIssue","DataMissing","SpeciesName","Abundance","Invasive","additional"
"1104",2012,"541,16",NA,NA,NA,"Hevea brasiliensis",19,0,NA
"1105",2012,"541,16",NA,NA,NA,"Piper aduncum",1,0,NA
"1106",2012,"541,16",NA,NA,NA,"Axonopus compressus",2,0,NA
"1107",2012,"541,16",NA,NA,NA,"Agrostistachys borneensis",4,0,NA
"1108",2012,"541,16",NA,NA,NA,"Buettneria sp.1",51,0,NA
"1109",2012,"541,16",NA,NA,NA,"local name:  Akar gangat",4,0,NA
"1110",2012,"541,16",NA,NA,NA,"local name: Butng Kayu ribu-ribuant",1,0,NA
"1111",2012,"541,16",NA,NA,NA,"Psychotria viridiflora",1,0,NA
"1112",2012,"541,16",NA,NA,NA,"local name: Jengkol",2,0,NA
"1113",2012,"541,16",NA,NA,NA,"local name: Akar padi-padi",3,0,NA
"1114",2012,"541,16",NA,NA,NA,"local name: Paku tanah",2,0,NA
"1115",2012,"541,16",NA,NA,NA,"Dracaena elliptica",1,0,NA
"1116",2012,"541,16",NA,NA,NA,"Embelia ribes",1,0,NA
"1117",2012,"541,04",NA,NA,NA,"Clidemia hirta",143,1,NA
"1118",2012,"541,04",NA,NA,NA,"Hevea brasiliensis",1,0,NA
"1119",2012,"541,04",NA,NA,NA,"Melastoma malabathricum",36,0,NA
"1120",2012,"541,04",NA,NA,NA,"Piper aduncum",6,0,NA
"1121",2012,"541,04",NA,NA,NA,"Mikania micrantha",2,0,NA
"1122",2012,"541,04",NA,NA,NA,"Passiflora foetida",5,0,NA
"1123",2012,"541,04",NA,NA,NA,"Scleria bancana",23,0,NA
"1124",2012,"541,04",NA,NA,NA,"Nephrolepis exaltata",4,0,NA
"1125",2012,"541,04",NA,NA,NA,"Borreria latifolia",2,0,NA
"1126",2012,"541,04",NA,NA,NA,"Dicranopteris linearis",2,1,NA
"1127",2012,"541,04",NA,NA,NA,"Lygodium circinatum",7,0,NA
"1128",2012,"541,04",NA,NA,NA,"Macaranga gigantea",3,0,NA
"1129",2012,"541,04",NA,NA,NA,"Setaria palmifolia",11,0,NA
"1130",2012,"541,04",NA,NA,NA,"Axonopus compressus",8,0,NA
"1131",2012,"541,04",NA,NA,NA,"Asystasia gangetica",3,1,NA
"1132",2012,"541,04",NA,NA,NA,"local name: Kayu tanah",1,0,NA
"1133",2012,"541,04",NA,NA,NA,"Wedelia biflora",2,0,NA
"1134",2012,"541,04",NA,NA,NA,"Imperata cylindrica",8,0,NA
"1135",2012,"541,04",NA,NA,NA,"Echinochloa crus galli",8,0,NA
"1136",2012,"541,04",NA,NA,NA,"Psychotria viridiflora",NA,0,NA
"1137",2012,"541,05",NA,NA,NA,"Melastoma malabathricum",9,0,NA
"1138",2012,"541,05",NA,NA,NA,"Clidemia hirta",12,1,NA
"1139",2012,"541,05",NA,NA,NA,"Scleria bancana",6,0,NA
"1140",2012,"541,05",NA,NA,NA,"Hevea brasiliensis",9,0,NA
"1141",2012,"541,05",NA,NA,NA,"Echinochloa colonum",11,0,NA
"1142",2012,"541,05",NA,NA,NA,"Centotheca lappacea",7,0,NA
"1143",2012,"541,01",NA,NA,NA,"Clidemia hirta",47,1,NA
"1144",2012,"541,01",NA,NA,NA,"Nephrolepis exaltata",18,0,NA
"1145",2012,"541,01",NA,NA,NA,"Melastoma affine",14,0,NA
"1146",2012,"541,01",NA,NA,NA,"Borreria latifolia",11,0,NA
"1147",2012,"541,01",NA,NA,NA,"Lygodium circinatum",21,0,NA
"1148",2012,"541,01",NA,NA,NA,"Echinochloa colonum",24,0,NA
"1149",2012,"541,01",NA,NA,NA,"Hevea brasiliensis",5,0,NA
"1150",2012,"541,01",NA,NA,NA,"Scleria bancana",44,0,NA
"1151",2012,"541,01",NA,NA,NA,"Centotheca lappacea",18,0,NA
"1152",2012,"541,01",NA,NA,NA,"Lygodium salicifolium",32,0,NA
"1153",2012,"541,01",NA,NA,NA,"Macaranga gigantea",1,0,NA
"1154",2012,"541,01",NA,NA,NA,"Adiantum spec.",17,0,NA
"1155",2012,"521,03",NA,NA,NA,"Crassocephalum crepidioides",2,0,NA
"1156",2012,"521,03",NA,NA,NA,"Ageratum conyzoides",29,1,NA
"1157",2012,"521,03",NA,NA,NA,"Melastoma malabathricum",84,0,NA
"1158",2012,"521,03",NA,NA,NA,"Clidemia hirta",107,1,NA
"1159",2012,"521,03",NA,NA,NA,"Borreria latifolia",95,0,NA
"1160",2012,"521,03",NA,NA,NA,"Paspalum conjugatum",100,0,NA
"1161",2012,"521,03",NA,NA,NA,"Macaranga gigantea",5,0,NA
"1162",2012,"521,03",NA,NA,NA,"Myristica fragrans",1,0,NA
"1163",2012,"521,03",NA,NA,NA,"Echinochloa colonum",43,0,NA
"1164",2012,"521,03",NA,NA,NA,"Unident 21",3,0,NA
"1165",2012,"521,03",NA,NA,NA,"Sauropus spec.",4,0,NA
"1166",2012,"521,03",NA,NA,NA,"Hevea brasiliensis",7,0,NA
"1167",2012,"521,03",NA,NA,NA,"Dicranopteris linearis",15,1,NA
"1168",2012,"521,03",NA,NA,NA,"Selaginella spec.",18,0,NA
"1169",2012,"521,03",NA,NA,NA,"Pennisetum polystachion",8,0,NA
"1170",2012,"521,01",NA,NA,NA,"Clidemia hirta",17,1,NA
"1171",2012,"521,01",NA,NA,NA,"Dicranopteris linearis",115,1,NA
"1172",2012,"521,01",NA,NA,NA,"Selaginella spec.",54,0,NA
"1173",2012,"521,01",NA,NA,NA,"Vitex pubescens",23,0,NA
"1174",2012,"521,01",NA,NA,NA,"Macaranga gigantea",1,0,NA
"1175",2012,"521,01",NA,NA,NA,"Elaeis guineensis",2,0,NA
"1176",2012,"521,01",NA,NA,NA,"Piper aduncum",30,0,NA
"1177",2012,"521,01",NA,NA,NA,"Centotheca lappacea",363,0,NA
"1178",2012,"521,01",NA,NA,NA,"Scleria bancana",42,0,NA
"1179",2012,"521,01",NA,NA,NA,"Hevea brasiliensis",18,0,NA
"1180",2012,"521,01",NA,NA,NA,"Lygodium circinatum",23,0,NA
"1181",2012,"521,06",NA,NA,NA,"local name: Kayu Sebayang",3,0,NA
"1182",2012,"521,06",NA,NA,NA,"Clidemia hirta",192,1,NA
"1183",2012,"521,06",NA,NA,NA,"Melastoma malabathricum",84,0,NA
"1184",2012,"521,06",NA,NA,NA,"local name: Kayu Kindai",1,0,NA
"1185",2012,"521,06",NA,NA,NA,"Macaranga gigantea",6,0,NA
"1186",2012,"521,06",NA,NA,NA,"Dicranopteris linearis",43,1,NA
"1187",2012,"521,06",NA,NA,NA,"local name: Mupur",2,0,NA
"1188",2012,"521,06",NA,NA,NA,"Scleria bancana",6,0,NA
"1189",2012,"521,06",NA,NA,NA,"Hevea brasiliensis",3,0,NA
"1190",2012,"521,06",NA,NA,NA,"local name: Batang Kayu Ubi",1,0,NA
"1191",2012,"521,06",NA,NA,NA,"Macaranga gigantifolia",2,0,NA
"1192",2012,"521,06",NA,NA,NA,"Apocynaceae spec.",6,0,NA
"1193",2012,"521,06",NA,NA,NA,"Chromolaena odorata",4,0,NA
"1194",2012,"521,06",NA,NA,NA,"Mikania micrantha",6,0,NA
"1195",2012,"521,06",NA,NA,NA,"Ampelocissus thyrsiflora",1,0,NA
"1196",2012,"521,06",NA,NA,NA,"local name: Kayu leban",1,0,NA
"1197",2012,"521,06",NA,NA,NA,"Axonopus compressus",26,0,NA
"1198",2012,"521,06",NA,NA,NA,"local name: Kayu karnyi",4,0,NA
"1199",2012,"521,06",NA,NA,NA,"local name: Kayu lasi",2,0,NA
"1200",2012,"521,06",NA,NA,NA,"local name: Pelangeh",3,0,NA
"1201",2012,"521,06",NA,NA,NA,"Oxalis barrelieri",19,0,NA
"1202",2012,"521,06",NA,NA,NA,"Panicum spec.",68,0,NA
"1203",2012,"522,04",NA,NA,NA,"Clidemia hirta",372,1,NA
"1204",2012,"522,04",NA,NA,NA,"Melastoma malabathricum",84,0,NA
"1205",2012,"522,04",NA,NA,NA,"Lygodium circinatum",33,0,NA
"1206",2012,"522,04",NA,NA,NA,"Selaginella spec.",144,0,NA
"1207",2012,"522,04",NA,NA,NA,"Passiflora foetida",54,0,NA
"1208",2012,"522,04",NA,NA,NA,"Scleria bancana",214,0,NA
"1209",2012,"522,04",NA,NA,NA,"local name: Kayu ubi",1,0,NA
"1210",2012,"522,04",NA,NA,NA,"Breynia stipitata",3,0,NA
"1211",2012,"522,04",NA,NA,NA,"Symplocos cochinchinensis",7,0,NA
"1212",2012,"522,04",NA,NA,NA,"local name: Jira",1,0,NA
"1213",2012,"522,04",NA,NA,NA,"Cirtococcum spec.",540,0,NA
"1214",2012,"522,04",NA,NA,NA,"Macaranga gigantea",4,0,NA
"1215",2012,"522,03",NA,NA,NA,"local name: Kindai",21,0,NA
"1216",2012,"522,03",NA,NA,NA,"Clidemia hirta",203,1,NA
"1217",2012,"522,03",NA,NA,NA,"local name: Kayu slaung",6,0,NA
"1218",2012,"522,03",NA,NA,NA,"Melastoma malabathricum",63,0,NA
"1219",2012,"522,03",NA,NA,NA,"Macaranga gigantea",4,0,NA
"1220",2012,"522,03",NA,NA,NA,"locak name: Rumput pulut",11,0,NA
"1221",2012,"522,03",NA,NA,NA,"Scleria bancana",9,0,NA
"1222",2012,"522,03",NA,NA,NA,"Setaria palmifolia",72,0,NA
"1223",2012,"522,03",NA,NA,NA,"local name: Jengkol",3,0,NA
"1224",2012,"522,03",NA,NA,NA,"Selaginella spec.",22,0,NA
"1225",2012,"522,03",NA,NA,NA,"Oxalis spec.",14,0,NA
"1226",2012,"522,03",NA,NA,NA,"local name: Rumput anting anting",9,0,NA
"1227",2012,"522,03",NA,NA,NA,"local name: Rumput malazim",6,0,NA
"1228",2012,"522,03",NA,NA,NA,"Borreria latifolia",24,0,NA
"1229",2012,"522,03",NA,NA,NA,"Asystasia gangetica",23,1,NA
"1230",2012,"522,03",NA,NA,NA,"Mikania micrantha",3,0,NA
"1231",2012,"522,03",NA,NA,NA,"Piper aduncum",2,0,NA
"1232",2012,"522,06",NA,NA,NA,"Vitex pubescens",152,0,NA
"1233",2012,"522,06",NA,NA,NA,"Clidemia hirta",210,1,NA
"1234",2012,"522,06",NA,NA,NA,"Aglaonema spec.",61,0,NA
"1235",2012,"522,06",NA,NA,NA,"local name: Batang Sungkai",26,0,NA
"1236",2012,"522,06",NA,NA,NA,"Piper aduncum",5,0,NA
"1237",2012,"522,06",NA,NA,NA,"Garcinia mangostana",1,0,NA
"1238",2012,"522,06",NA,NA,NA,"Amomum cardamomum",13,0,NA
"1239",2012,"522,06",NA,NA,NA,"Scleria bancana",2,0,NA
"1240",2012,"522,06",NA,NA,NA,"Hevea brasiliensis",4,0,NA
"1241",2012,"522,06",NA,NA,NA,"Costus spec.",14,0,NA
"1242",2012,"522,06",NA,NA,NA,"Selaginella spec.",17,0,NA
"1243",2012,"522,06",NA,NA,NA,"Amomum spec.",14,0,NA
"1244",2012,"522,06",NA,NA,NA,"Macaranga gigantea",1,0,NA
"1245",2012,"522,06",NA,NA,NA,"Apocynaceae spec.",5,0,NA
"1246",2012,"522,06",NA,NA,NA,"Blechnum orientale",1,0,NA
"1247",2012,"522,06",NA,NA,NA,"Arcypteris irregularis",5,0,NA
"1248",2012,"522,06",NA,NA,NA,"Trevesia burckii",3,0,NA
"1249",2012,"522,06",NA,NA,NA,"Cordyline spec.",5,0,NA
"1250",2012,"522,06",NA,NA,NA,"Labisia acuta",1,0,NA
"1251",2012,"522,06",NA,NA,NA,"Dillenia eximia",3,0,NA
"1252",2012,"522,06",NA,NA,NA,"Leea indica",3,0,NA
"1253",2012,"522,06",NA,NA,NA,"Psychotria robusta",1,0,NA
"1254",2012,"532,11",NA,NA,NA,"Melastoma malabathricum",9,0,NA
"1255",2012,"532,11",NA,NA,NA,"Dicranopteris linearis",63,1,NA
"1256",2012,"532,11",NA,NA,NA,"Scleria bancana",47,0,NA
"1257",2012,"532,11",NA,NA,NA,"Macaranga gigantea",5,0,NA
"1258",2012,"532,11",NA,NA,NA,"Vitex pubescens",7,0,NA
"1259",2012,"532,11",NA,NA,NA,"Macaranga triloba",1,0,NA
"1260",2012,"532,11",NA,NA,NA,"Clidemia hirta",15,1,NA
"1261",2012,"532,11",NA,NA,NA,"Cyrtococcum spec.",228,0,NA
"1262",2012,"532,11",NA,NA,NA,"Centotheca lappacea",16,0,NA
"1263",2012,"532,11",NA,NA,NA,"Lygodium circinatum",17,0,NA
"1264",2012,"532,11",NA,NA,NA,"Breynia stipitata",6,0,NA
"1265",2012,"532,11",NA,NA,NA,"Hevea brasiliensis",3,0,NA
"1266",2012,"532,11",NA,NA,NA,"Lygodium salicifolium",10,0,NA
"1267",2012,"532,11",NA,NA,NA,"Passiflora foetida",2,0,NA
"1268",2012,"532,11",NA,NA,NA,"Asplenium longissimum",64,0,NA
"1269",2012,"532,14",NA,NA,NA,"Macaranga gigantea",4,0,NA
"1270",2012,"532,14",NA,NA,NA,"Vitex pubescens",11,0,NA
"1271",2012,"532,14",NA,NA,NA,"Hevea brasiliensis",3,0,NA
"1272",2012,"532,14",NA,NA,NA,"Dicranopteris linearis",67,1,NA
"1273",2012,"532,14",NA,NA,NA,"Nephrolepis exaltata",15,0,NA
"1274",2012,"532,14",NA,NA,NA,"Passiflora foetida",3,0,NA
"1275",2012,"532,14",NA,NA,NA,"Clidemia hirta",2,1,NA
"1276",2012,"532,01",NA,NA,NA,"Clidemia hirta",206,1,NA
"1277",2012,"532,01",NA,NA,NA,"Melastoma malabathricum",9,0,NA
"1278",2012,"532,01",NA,NA,NA,"local name: Liba",34,0,NA
"1279",2012,"532,01",NA,NA,NA,"Borreria latifolia",6,0,NA
"1280",2012,"532,01",NA,NA,NA,"Oxalis barrelieri",8,0,NA
"1281",2012,"532,01",NA,NA,NA,"Mimosa pudica",3,0,NA
"1282",2012,"532,01",NA,NA,NA,"Selaginella spec.",3,0,NA
"1283",2012,"532,01",NA,NA,NA,"Christella parasitica",20,0,NA
"1284",2012,"532,01",NA,NA,NA,"Axonopus compressus",57,0,NA
"1285",2012,"532,01",NA,NA,NA,"Passiflora foetida",3,0,NA
"1286",2012,"532,01",NA,NA,NA,"Ageratum conyzoides",3,1,NA
"1287",2012,"532,01",NA,NA,NA,"Stachytarpheta indica",26,0,NA
"1288",2012,"532,01",NA,NA,NA,"Syndrella nodiflora",8,0,NA
"1289",2012,"532,01",NA,NA,NA,"Macaranga gigantea",2,0,NA
"1290",2012,"532,01",NA,NA,NA,"Mikania micrantha",2,0,NA
"1291",2012,"532,01",NA,NA,NA,"Panicum spec.",84,0,NA
"1292",2012,"532,01",NA,NA,NA,"Lygodium circinatum",8,0,NA
"1293",2012,"532,01",NA,NA,NA,"Hyptis capitata",3,0,NA
"1294",2012,"532,01",NA,NA,NA,"Lygodium salicifolium",3,0,NA
"1295",2012,"532,01",NA,NA,NA,"Phyllanthus niruri",6,0,NA
"1296",2012,"532,01",NA,NA,NA,"local name: Paku tanah",87,0,NA
"1297",2012,"532,01",NA,NA,NA,"local name: kayu batang seribu",1,0,NA
"1298",2012,"532,01",NA,NA,NA,"local name: Kayu plangas",2,0,NA
"1299",2012,"532,01",NA,NA,NA,"local name: Anak kayu aro",1,0,NA
"1300",2012,"532,03",NA,NA,NA,"Melastoma malabathricum",222,0,NA
"1301",2012,"532,03",NA,NA,NA,"Clidemia hirta",56,1,NA
"1302",2012,"532,03",NA,NA,NA,"Scleria levis",6,0,NA
"1303",2012,"532,03",NA,NA,NA,"Scleria bancana",9,0,NA
"1304",2012,"532,03",NA,NA,NA,"Vitex pubescens",12,0,NA
"1305",2012,"532,03",NA,NA,NA,"local name: Kayu ribu-ribuan",4,0,NA
"1306",2012,"532,03",NA,NA,NA,"Mikania micrantha",2,0,NA
"1307",2012,"532,03",NA,NA,NA,"Axonopus compressus",7,0,NA
"1308",2012,"532,03",NA,NA,NA,"Borreria latifolia",63,0,NA
"1309",2012,"532,03",NA,NA,NA,"local name: Kendung",1,0,NA
"1310",2012,"532,03",NA,NA,NA,"Lygodium salicifolium",7,0,NA
"1311",2012,"532,03",NA,NA,NA,"Hevea brasiliensis",3,0,NA
"1312",2012,"532,03",NA,NA,NA,"local name: Kayu mentimun",1,0,NA
"1313",2012,"532,03",NA,NA,NA,"Sida acuta",2,0,NA
"1314",2012,"532,03",NA,NA,NA,"local name: Plangas",1,0,NA
"1315",2012,"532,03",NA,NA,NA,"local name: Leban",1,0,NA
"1316",2012,"532,03",NA,NA,NA,"Selaginella spec.",3,0,NA
"1317",2012,"532,17",NA,NA,NA,"Clidemia hirta",80,1,NA
"1318",2012,"532,17",NA,NA,NA,"Melastoma malabathricum",41,0,NA
"1319",2012,"532,17",NA,NA,NA,"Paspalum conjugatum",123,0,NA
"1320",2012,"532,17",NA,NA,NA,"Mimosa pudica",108,0,NA
"1321",2012,"532,17",NA,NA,NA,"Macaranga gigantea",2,0,NA
"1322",2012,"532,17",NA,NA,NA,"Ageratum conyzoides",19,1,NA
"1323",2012,"532,17",NA,NA,NA,"local name:  Antaran/Pegagan",11,0,NA
"1324",2012,"532,17",NA,NA,NA,"Borreria latifolia",47,0,NA
"1325",2012,"532,17",NA,NA,NA,"Lygodium circinatum",16,0,NA
"1326",2012,"532,17",NA,NA,NA,"Selaginella spec.",21,0,NA
"1327",2012,"532,17",NA,NA,NA,"Oxalis barrelieri",63,0,NA
"1328",2012,"532,17",NA,NA,NA,"local name: Gear like",7,0,NA
"1329",2012,"532,17",NA,NA,NA,"Scleria levis",4,0,NA
"1330",2012,"532,17",NA,NA,NA,"local name: Liba",36,0,NA
"1331",2012,"532,17",NA,NA,NA,"Mikania micrantha",2,0,NA
"1332",2012,"532,05",NA,NA,NA,"Dicranopteris linearis",115,1,NA
"1333",2012,"532,05",NA,NA,NA,"Nephrolepis exaltata",16,0,NA
"1334",2012,"532,05",NA,NA,NA,"Melastoma malabathricum",27,0,NA
"1335",2012,"532,05",NA,NA,NA,"Clidemia hirta",41,1,NA
"1336",2012,"532,05",NA,NA,NA,"Breynia stipitata",2,0,NA
"1337",2012,"532,05",NA,NA,NA,"Hevea brasiliensis",9,0,NA
"1338",2012,"532,05",NA,NA,NA,"Scleria bancana",23,0,NA
"1339",2012,"532,05",NA,NA,NA,"Macaranga triloba",1,0,NA
"1340",2012,"532,05",NA,NA,NA,"Hibiscus mutabilis",3,0,NA
"1341",2012,"532,05",NA,NA,NA,"Apocynaceae spec.",7,0,NA
"1342",2012,"532,05",NA,NA,NA,"local name: Kemuning",2,0,NA
"1343",2012,"532,05",NA,NA,NA,"local name: Hanjuang",1,0,NA
"1344",2012,"532,05",NA,NA,NA,"Macaranga gigantea",8,0,NA
"1345",2012,"532,05",NA,NA,NA,"Aidia densiflora",7,0,NA
"1346",2012,"532,05",NA,NA,NA,"Tectona grandis",1,0,NA
"1347",2012,"532,05",NA,NA,NA,"Centotheca lappacea",46,0,NA
"1348",2012,"532,05",NA,NA,NA,"Setaria palmifolia",18,0,NA
"1349",2012,"542,09",NA,NA,NA,"Imperata cylindrica",110,0,NA
"1350",2012,"542,09",NA,NA,NA,"Clidemia hirta",30,1,NA
"1351",2012,"542,09",NA,NA,NA,"Scleria bancana",27,0,NA
"1352",2012,"542,09",NA,NA,NA,"Lygodium salicifolium",13,0,NA
"1353",2012,"542,09",NA,NA,NA,"Melastoma malabathricum",11,0,NA
"1354",2012,"542,09",NA,NA,NA,"Nephrolepis exaltata",9,0,NA
"1355",2012,"542,09",NA,NA,NA,"Hevea brasiliensis",3,0,NA
"1356",2012,"542,09",NA,NA,NA,"Stachytarpheta indica",28,0,NA
"1357",2012,"542,09",NA,NA,NA,"Centotheca lappacea",54,0,NA
"1358",2012,"542,09",NA,NA,NA,"Axonopus compressus",13,0,NA
"1359",2012,"542,09",NA,NA,NA,"Asplenium longissimum",65,0,NA
"1360",2012,"542,09",NA,NA,NA,"Lygodium circinatum",26,0,NA
"1361",2012,"542,09",NA,NA,NA,"local name: Akar sedigin",1,0,NA
"1362",2012,"542,01",NA,NA,NA,"local name: Bulangan/Badulang",1,0,NA
"1363",2012,"542,01",NA,NA,NA,"local name: Pebangeh",18,0,NA
"1364",2012,"542,01",NA,NA,NA,"local name: Akar getah",2,0,NA
"1365",2012,"542,01",NA,NA,NA,"Lantana camara",3,0,NA
"1366",2012,"542,01",NA,NA,NA,"Clidemia hirta",6,1,NA
"1367",2012,"542,01",NA,NA,NA,"Melastoma malabathricum",12,0,NA
"1368",2012,"542,01",NA,NA,NA,"Macaranga gigantea",4,0,NA
"1369",2012,"542,01",NA,NA,NA,"Piper aduncum",2,0,NA
"1370",2012,"542,01",NA,NA,NA,"Dicranopteris linearis",3,1,NA
"1371",2012,"542,01",NA,NA,NA,"Macaranga triloba",1,0,NA
"1372",2012,"542,01",NA,NA,NA,"Local name: Kayu seribu",1,0,NA
"1373",2012,"542,01",NA,NA,NA,"Scleria bancana",3,0,NA
"1374",2012,"542,01",NA,NA,NA,"Sida acuta",1,0,NA
"1375",2012,"542,01",NA,NA,NA,"Elephantus mollis",2,0,NA
"1376",2012,"542,01",NA,NA,NA,"Imperata cylindrica",21,0,NA
"1377",2012,"542,01",NA,NA,NA,"Paspalum conjugatum",9,0,NA
"1378",2012,"542,01",NA,NA,NA,"Cyrtococcum accrescens",61,0,NA
"1379",2012,"542,01",NA,NA,NA,"Borreria latifolia",2,0,NA
"1380",2012,"542,01",NA,NA,NA,"local name: Semantong",4,0,NA
"1381",2012,"542,01",NA,NA,NA,"local name: Capoklek",6,0,NA
"1382",2012,"542,10",NA,NA,NA,"Clidemia hirta",101,1,NA
"1383",2012,"542,10",NA,NA,NA,"Melastoma affine",38,0,NA
"1384",2012,"542,10",NA,NA,NA,"Scleria levis",94,0,NA
"1385",2012,"542,10",NA,NA,NA,"Axonopus compressus",72,0,NA
"1386",2012,"542,10",NA,NA,NA,"local name: Paku sisik naga",3,0,NA
"1387",2012,"542,10",NA,NA,NA,"Lygodium circinatum",26,0,NA
"1388",2012,"542,10",NA,NA,NA,"Tectona grandis",2,0,NA
"1389",2012,"542,10",NA,NA,NA,"Borreria latifolia",71,0,NA
"1390",2012,"542,10",NA,NA,NA,"Psidium guajava",2,0,NA
"1391",2012,"542,10",NA,NA,NA,"Breynia stipitata",13,0,NA
"1392",2012,"542,10",NA,NA,NA,"Aidia densiflora",4,0,NA
"1393",2012,"542,10",NA,NA,NA,"Hevea brasiliensis",8,0,NA
"1394",2012,"542,10",NA,NA,NA,"Dicranopteris linearis",4,1,NA
"1395",2012,"542,10",NA,NA,NA,"locakl name: Waru",1,0,NA
"1396",2012,"542,10",NA,NA,NA,"Pennisetum polystachion",9,0,NA
"1397",2012,"542,10",NA,NA,NA,"Panicum repens",54,0,NA
"1398",2012,"542,10",NA,NA,NA,"Adiantum spec.",16,0,NA
"1399",2012,"542,10",NA,NA,NA,"Echinochloa colonum",40,0,NA
"1400",2012,"542,10",NA,NA,NA,"Trema orientalis",2,0,NA
"1401",2012,"542,10",NA,NA,NA,"Asplenium nidus",2,0,NA
"1402",2012,"542,10",NA,NA,NA,"local name: Jengkol",1,0,NA
"1403",2012,"542,06",NA,NA,NA,"Clidemia hirta",63,1,NA
"1404",2012,"542,06",NA,NA,NA,"Apocynaceae spec.",23,0,NA
"1405",2012,"542,06",NA,NA,NA,"Melastoma affine",4,0,NA
"1406",2012,"542,06",NA,NA,NA,"Aidia densiflora",2,0,NA
"1407",2012,"542,06",NA,NA,NA,"local name: Akar getah",2,0,NA
"1408",2012,"542,06",NA,NA,NA,"Typhonium spec.",1,0,NA
"1409",2012,"542,06",NA,NA,NA,"Taenitis blechnoides",3,0,NA
"1410",2012,"542,06",NA,NA,NA,"Lygodium spec.",5,0,NA
"1411",2012,"542,06",NA,NA,NA,"Lygodium circinatum",11,0,NA
"1412",2012,"542,06",NA,NA,NA,"Scleria bancana",23,0,NA
"1413",2012,"542,06",NA,NA,NA,"Hevea brasiliensis",6,0,NA
"1414",2012,"542,06",NA,NA,NA,"Scleria levis",16,0,NA
"1415",2012,"542,06",NA,NA,NA,"Centotheca lappacea",6,0,NA
"1416",2012,"542,06",NA,NA,NA,"Panicum repens",158,0,NA
"1417",2012,"542,06",NA,NA,NA,"Axonopus compressus",8,0,NA
"1418",2012,"511,07",NA,NA,NA,"Nephrolepis exaltata",23,0,NA
"1419",2012,"511,07",NA,NA,NA,"Vitex pubescens",15,0,NA
"1420",2012,"511,07",NA,NA,NA,"Hevea brasiliensis",34,0,NA
"1421",2012,"511,07",NA,NA,NA,"Macaranga gigantea",5,0,NA
"1422",2012,"511,07",NA,NA,NA,"Centotheca lappacea",54,0,NA
"1423",2012,"511,07",NA,NA,NA,"Clidemia hirta",5,1,NA
"1424",2012,"511,07",NA,NA,NA,"Cirtococcum spec.",18,0,NA
"1425",2012,"511,07",NA,NA,NA,"Piper aduncum",9,0,NA
"1426",2012,"511,08",NA,NA,NA,"Clidemia hirta",175,1,NA
"1427",2012,"511,08",NA,NA,NA,"local name: Sebetal",1,0,NA
"1428",2012,"511,08",NA,NA,NA,"Melastoma malabathricum",11,0,NA
"1429",2012,"511,08",NA,NA,NA,"Unident 9",3,0,NA
"1430",2012,"511,08",NA,NA,NA,"Asystasia gangetica",16,1,NA
"1431",2012,"511,08",NA,NA,NA,"Piper aduncum",4,0,NA
"1432",2012,"511,08",NA,NA,NA,"Macaranga gigantea",6,0,NA
"1433",2012,"511,08",NA,NA,NA,"local name: Akar terpal",37,0,NA
"1434",2012,"511,08",NA,NA,NA,"local name: Jengkol",1,0,NA
"1435",2012,"511,08",NA,NA,NA,"local name: Pulut pulut",8,0,NA
"1436",2012,"511,08",NA,NA,NA,"local name: Paku kamiding",27,0,NA
"1437",2012,"511,08",NA,NA,NA,"Nephrolepis exaltata",3,0,NA
"1438",2012,"511,08",NA,NA,NA,"Mikania micrantha",3,0,NA
"1439",2012,"511,08",NA,NA,NA,"Scleria bancana",2,0,NA
"1440",2012,"511,08",NA,NA,NA,"Passiflora foetida",2,0,NA
"1441",2012,"511,08",NA,NA,NA,"Hevea brasiliensis",4,0,NA
"1442",2012,"511,08",NA,NA,NA,"Axonopus compressus",6,0,NA
"1443",2012,"511,08",NA,NA,NA,"Panicum repens",33,0,NA
"1444",2012,"511,08",NA,NA,NA,"Elaeis guineensis",2,0,NA
"1445",2012,"511,01",NA,NA,NA,"Nephrolepis exaltata",64,0,NA
"1446",2012,"511,01",NA,NA,NA,"Clidemia hirta",49,1,NA
"1447",2012,"511,01",NA,NA,NA,"Nephrolepis spec.",8,0,NA
"1448",2012,"511,01",NA,NA,NA,"Euphorbia spec.",1,0,NA
"1449",2012,"511,01",NA,NA,NA,"Centotheca lappacea",2,0,NA
"1450",2012,"511,01",NA,NA,NA,"Stachytarpheta indica",2,0,NA
"1451",2012,"511,01",NA,NA,NA,"Memecylon edule",1,0,NA
"1452",2012,"511,01",NA,NA,NA,"Apocynaceae spec.",4,0,NA
"1453",2012,"511,01",NA,NA,NA,"Ophiorrhiza spec.",5,0,NA
"1454",2012,"511,01",NA,NA,NA,"Hypserpa nitida",2,0,NA
"1455",2012,"511,01",NA,NA,NA,"Hevea brasiliensis",6,0,NA
"1456",2012,"511,01",NA,NA,NA,"Macaranga gigantea",1,0,NA
"1457",2012,"511,01",NA,NA,NA,"Thottea spec.",3,0,NA
"1458",2012,"511,01",NA,NA,NA,"Salacia spec.",2,0,NA
"1459",2012,"511,01",NA,NA,NA,"Breynia oblongifolia",2,0,NA
"1460",2012,"511,01",NA,NA,NA,"Panicum repens",3,0,NA
"1461",2012,"511,09",NA,NA,NA,"Panicum repens",1975,0,NA
"1462",2012,"511,09",NA,NA,NA,"Nephrolepis exaltata",17,0,NA
