wave;hid;HHCode;pid;MatchingIssue;DataMissing;SpeciesName;Abundance;Invasive
2012;;541,04;NA;NA;NA;Borreria latifolia;2;0
2012;;541,04;NA;NA;NA;Dicranopteris linearis;2;1
2012;;541,04;NA;NA;NA;Lygodium circinatum;7;0
2012;;541,04;NA;NA;NA;Macaranga gigantea;3;0
2012;;541,04;NA;NA;NA;Setaria palmifolia;11;0
2012;;541,04;NA;NA;NA;Axonopus compressus;8;0
2012;;541,04;NA;NA;NA;Asystasia gangetica;3;1
2012;;541,04;NA;NA;NA;local name: Kayu tanah;1;0
2012;;541,04;NA;NA;NA;Wedelia biflora;2;0
2012;;541,04;NA;NA;NA;Imperata cylindrica;8;0
2012;;541,04;NA;NA;NA;Echinochloa crus galli;8;0
2012;;541,04;NA;NA;NA;Psychotria viridiflora;?;0
2012;;541,05;NA;NA;NA;Melastoma malabathricum;9;0
2012;;541,05;NA;NA;NA;Clidemia hirta;12;1
2012;;541,05;NA;NA;NA;Scleria bancana;6;0
2012;;541,05;NA;NA;NA;Hevea brasiliensis;9;0
2012;;541,05;NA;NA;NA;Echinochloa colonum;11;0
2012;;541,05;NA;NA;NA;Centotheca lappacea;7;0
2012;;541,01;NA;NA;NA;Clidemia hirta;47;1
2012;;541,01;NA;NA;NA;Nephrolepis exaltata;18;0
2012;;541,01;NA;NA;NA;Melastoma affine;14;0
2012;;541,01;NA;NA;NA;Borreria latifolia;11;0
2012;;541,01;NA;NA;NA;Lygodium circinatum;21;0
2012;;541,01;NA;NA;NA;Echinochloa colonum;24;0
2012;;541,01;NA;NA;NA;Hevea brasiliensis;5;0
2012;;541,01;NA;NA;NA;Scleria bancana;44;0
2012;;541,01;NA;NA;NA;Centotheca lappacea;18;0
2012;;541,01;NA;NA;NA;Lygodium salicifolium;32;0
2012;;541,01;NA;NA;NA;Macaranga gigantea;1;0
2012;;541,01;NA;NA;NA;Adiantum spec.;17;0
2012;;521,03;NA;NA;NA;Crassocephalum crepidioides;2;0
2012;;521,03;NA;NA;NA;Ageratum conyzoides;29;1
2012;;521,03;NA;NA;NA;Melastoma malabathricum;84;0
2012;;521,03;NA;NA;NA;Clidemia hirta;107;1
2012;;521,03;NA;NA;NA;Borreria latifolia;95;0
2012;;521,03;NA;NA;NA;Paspalum conjugatum;100;0
2012;;521,03;NA;NA;NA;Macaranga gigantea;5;0
2012;;521,03;NA;NA;NA;Myristica fragrans;1;0
2012;;521,03;NA;NA;NA;Echinochloa colonum;43;0
2012;;521,03;NA;NA;NA;Unident 21;3;0
2012;;521,03;NA;NA;NA;Sauropus spec.;4;0
2012;;521,03;NA;NA;NA;Hevea brasiliensis;7;0
2012;;521,03;NA;NA;NA;Dicranopteris linearis;15;1
2012;;521,03;NA;NA;NA;Selaginella spec.;18;0
2012;;521,03;NA;NA;NA;Pennisetum polystachion;8;0
2012;;521,01;NA;NA;NA;Clidemia hirta;17;1
2012;;521,01;NA;NA;NA;Dicranopteris linearis;115;1
2012;;521,01;NA;NA;NA;Selaginella spec.;54;0
2012;;521,01;NA;NA;NA;Vitex pubescens;23;0
2012;;521,01;NA;NA;NA;Macaranga gigantea;1;0
2012;;521,01;NA;NA;NA;Elaeis guineensis;2;0
2012;;521,01;NA;NA;NA;Piper aduncum;30;0
2012;;521,01;NA;NA;NA;Centotheca lappacea;363;0
2012;;521,01;NA;NA;NA;Scleria bancana;42;0
2012;;521,01;NA;NA;NA;Hevea brasiliensis;18;0
2012;;521,01;NA;NA;NA;Lygodium circinatum;23;0
2012;;521,06;NA;NA;NA;local name: Kayu Sebayang;3;0
2012;;521,06;NA;NA;NA;Clidemia hirta;192;1
2012;;521,06;NA;NA;NA;Melastoma malabathricum;84;0
2012;;521,06;NA;NA;NA;local name: Kayu Kindai;1;0
2012;;521,06;NA;NA;NA;Macaranga gigantea;6;0
2012;;521,06;NA;NA;NA;Dicranopteris linearis;43;1
2012;;521,06;NA;NA;NA;local name: Mupur;2;0
2012;;521,06;NA;NA;NA;Scleria bancana;6;0
2012;;521,06;NA;NA;NA;Hevea brasiliensis;3;0
2012;;521,06;NA;NA;NA;local name: Batang Kayu Ubi;1;0
2012;;521,06;NA;NA;NA;Macaranga gigantifolia;2;0
2012;;521,06;NA;NA;NA;Apocynaceae spec.;6;0
2012;;521,06;NA;NA;NA;Chromolaena odorata;4;0
2012;;521,06;NA;NA;NA;Mikania micrantha;6;0
2012;;521,06;NA;NA;NA;Ampelocissus thyrsiflora;1;0
2012;;521,06;NA;NA;NA;local name: Kayu leban;1;0
2012;;521,06;NA;NA;NA;Axonopus compressus;26;0
2012;;521,06;NA;NA;NA;local name: Kayu karnyi;4;0
2012;;521,06;NA;NA;NA;local name: Kayu lasi;2;0
2012;;521,06;NA;NA;NA;local name: Pelangeh;3;0
2012;;521,06;NA;NA;NA;Oxalis barrelieri;19;0
2012;;521,06;NA;NA;NA;Panicum spec.;68;0
2012;;522,04;NA;NA;NA;Clidemia hirta;372;1
2012;;522,04;NA;NA;NA;Melastoma malabathricum;84;0
2012;;522,04;NA;NA;NA;Lygodium circinatum;33;0
2012;;522,04;NA;NA;NA;Selaginella spec.;144;0
2012;;522,04;NA;NA;NA;Passiflora foetida;54;0
2012;;522,04;NA;NA;NA;Scleria bancana;214;0
2012;;522,04;NA;NA;NA;local name: Kayu ubi;1;0
2012;;522,04;NA;NA;NA;Breynia stipitata;3;0
2012;;522,04;NA;NA;NA;Symplocos cochinchinensis;7;0
2012;;522,04;NA;NA;NA;local name: Jira;1;0
2012;;522,04;NA;NA;NA;Cirtococcum spec.;540;0
2012;;522,04;NA;NA;NA;Macaranga gigantea;4;0
2012;;522,03;NA;NA;NA;local name: Kindai;21;0
2012;;522,03;NA;NA;NA;Clidemia hirta;203;1
2012;;522,03;NA;NA;NA;local name: Kayu slaung;6;0
2012;;522,03;NA;NA;NA;Melastoma malabathricum;63;0
2012;;522,03;NA;NA;NA;Macaranga gigantea;4;0
2012;;522,03;NA;NA;NA;locak name: Rumput pulut;11;0
2012;;522,03;NA;NA;NA;Scleria bancana;9;0
2012;;522,03;NA;NA;NA;Setaria palmifolia;72;0
2012;;522,03;NA;NA;NA;local name: Jengkol;3;0
2012;;522,03;NA;NA;NA;Selaginella spec.;22;0
2012;;522,03;NA;NA;NA;Oxalis spec.;14;0
2012;;522,03;NA;NA;NA;local name: Rumput anting anting;9;0
2012;;522,03;NA;NA;NA;local name: Rumput malazim;6;0
2012;;522,03;NA;NA;NA;Borreria latifolia;24;0
2012;;522,03;NA;NA;NA;Asystasia gangetica;23;1
2012;;522,03;NA;NA;NA;Mikania micrantha;3;0
2012;;522,03;NA;NA;NA;Piper aduncum;2;0
2012;;522,06;NA;NA;NA;Vitex pubescens;152;0
2012;;522,06;NA;NA;NA;Clidemia hirta;210;1
2012;;522,06;NA;NA;NA;Aglaonema spec.;61;0
2012;;522,06;NA;NA;NA;local name: Batang Sungkai;26;0
2012;;522,06;NA;NA;NA;Piper aduncum;5;0
2012;;522,06;NA;NA;NA;Garcinia mangostana;1;0
2012;;522,06;NA;NA;NA;Amomum cardamomum;13;0
2012;;522,06;NA;NA;NA;Scleria bancana;2;0
2012;;522,06;NA;NA;NA;Hevea brasiliensis;4;0
2012;;522,06;NA;NA;NA;Costus spec.;14;0
2012;;522,06;NA;NA;NA;Selaginella spec.;17;0
2012;;522,06;NA;NA;NA;Amomum spec.;14;0
2012;;522,06;NA;NA;NA;Macaranga gigantea;1;0
2012;;522,06;NA;NA;NA;Apocynaceae spec.;5;0
2012;;522,06;NA;NA;NA;Blechnum orientale;1;0
2012;;522,06;NA;NA;NA;Arcypteris irregularis;5;0
2012;;522,06;NA;NA;NA;Trevesia burckii;3;0
2012;;522,06;NA;NA;NA;Cordyline spec.;5;0
2012;;522,06;NA;NA;NA;Labisia acuta;1;0
2012;;522,06;NA;NA;NA;Dillenia eximia;3;0
2012;;522,06;NA;NA;NA;Leea indica;3;0
2012;;522,06;NA;NA;NA;Psychotria robusta;1;0
2012;;532,11;NA;NA;NA;Melastoma malabathricum;9;0
2012;;532,11;NA;NA;NA;Dicranopteris linearis;63;1
2012;;532,11;NA;NA;NA;Scleria bancana;47;0
2012;;532,11;NA;NA;NA;Macaranga gigantea;5;0
2012;;532,11;NA;NA;NA;Vitex pubescens;7;0
2012;;532,11;NA;NA;NA;Macaranga triloba;1;0
2012;;532,11;NA;NA;NA;Clidemia hirta;15;1
2012;;532,11;NA;NA;NA;Cyrtococcum spec.;228;0
2012;;532,11;NA;NA;NA;Centotheca lappacea;16;0
2012;;532,11;NA;NA;NA;Lygodium circinatum;17;0
2012;;532,11;NA;NA;NA;Breynia stipitata;6;0
2012;;532,11;NA;NA;NA;Hevea brasiliensis;3;0
2012;;532,11;NA;NA;NA;Lygodium salicifolium;10;0
2012;;532,11;NA;NA;NA;Passiflora foetida;2;0
2012;;532,11;NA;NA;NA;Asplenium longissimum;64;0
2012;;532,14;NA;NA;NA;Macaranga gigantea;4;0
2012;;532,14;NA;NA;NA;Vitex pubescens;11;0
2012;;532,14;NA;NA;NA;Hevea brasiliensis;3;0
2012;;532,14;NA;NA;NA;Dicranopteris linearis;67;1
2012;;532,14;NA;NA;NA;Nephrolepis exaltata;15;0
2012;;532,14;NA;NA;NA;Passiflora foetida;3;0
2012;;532,14;NA;NA;NA;Clidemia hirta;2;1
2012;;532,01;NA;NA;NA;Clidemia hirta;206;1
2012;;532,01;NA;NA;NA;Melastoma malabathricum;9;0
2012;;532,01;NA;NA;NA;local name: Liba;34;0
2012;;532,01;NA;NA;NA;Borreria latifolia;6;0
2012;;532,01;NA;NA;NA;Oxalis barrelieri;8;0
2012;;532,01;NA;NA;NA;Mimosa pudica;3;0
2012;;532,01;NA;NA;NA;Selaginella spec.;3;0
2012;;532,01;NA;NA;NA;Christella parasitica;20;0
2012;;532,01;NA;NA;NA;Axonopus compressus;57;0
2012;;532,01;NA;NA;NA;Passiflora foetida;3;0
2012;;532,01;NA;NA;NA;Ageratum conyzoides;3;1
2012;;532,01;NA;NA;NA;Stachytarpheta indica;26;0
2012;;532,01;NA;NA;NA;Syndrella nodiflora;8;0
2012;;532,01;NA;NA;NA;Macaranga gigantea;2;0
2012;;532,01;NA;NA;NA;Mikania micrantha;2;0
2012;;532,01;NA;NA;NA;Panicum spec.;84;0
2012;;532,01;NA;NA;NA;Lygodium circinatum;8;0
2012;;532,01;NA;NA;NA;Hyptis capitata;3;0
2012;;532,01;NA;NA;NA;Lygodium salicifolium;3;0
2012;;532,01;NA;NA;NA;Phyllanthus niruri;6;0
2012;;532,01;NA;NA;NA;local name: Paku tanah;87;0
2012;;532,01;NA;NA;NA;local name: kayu batang seribu;1;0
2012;;532,01;NA;NA;NA;local name: Kayu plangas;2;0
2012;;532,01;NA;NA;NA;local name: Anak kayu aro;1;0
2012;;532,03;NA;NA;NA;Melastoma malabathricum;222;0
2012;;532,03;NA;NA;NA;Clidemia hirta;56;1
2012;;532,03;NA;NA;NA;Scleria levis;6;0
2012;;532,03;NA;NA;NA;Scleria bancana;9;0
2012;;532,03;NA;NA;NA;Vitex pubescens;12;0
2012;;532,03;NA;NA;NA;local name: Kayu ribu-ribuan;4;0
2012;;532,03;NA;NA;NA;Mikania micrantha;2;0
2012;;532,03;NA;NA;NA;Axonopus compressus;7;0
2012;;532,03;NA;NA;NA;Borreria latifolia;63;0
2012;;532,03;NA;NA;NA;local name: Kendung;1;0
2012;;532,03;NA;NA;NA;Lygodium salicifolium;7;0
2012;;532,03;NA;NA;NA;Hevea brasiliensis;3;0
2012;;532,03;NA;NA;NA;local name: Kayu mentimun;1;0
2012;;532,03;NA;NA;NA;Sida acuta;2;0
2012;;532,03;NA;NA;NA;local name: Plangas ;1;0
2012;;532,03;NA;NA;NA;local name: Leban;1;0
2012;;532,03;NA;NA;NA;Selaginella spec.;3;0
2012;;532,17;NA;NA;NA;Clidemia hirta;80;1
2012;;532,17;NA;NA;NA;Melastoma malabathricum;41;0
2012;;532,17;NA;NA;NA;Paspalum conjugatum;123;0
2012;;532,17;NA;NA;NA;Mimosa pudica;108;0
2012;;532,17;NA;NA;NA;Macaranga gigantea;2;0
2012;;532,17;NA;NA;NA;Ageratum conyzoides;19;1
2012;;532,17;NA;NA;NA;local name:  Antaran/Pegagan;11;0
2012;;532,17;NA;NA;NA;Borreria latifolia;47;0
2012;;532,17;NA;NA;NA;Lygodium circinatum;16;0
2012;;532,17;NA;NA;NA;Selaginella spec.;21;0
2012;;532,17;NA;NA;NA;Oxalis barrelieri;63;0
2012;;532,17;NA;NA;NA;local name: Gear like;7;0
2012;;532,17;NA;NA;NA;Scleria levis;4;0
2012;;532,17;NA;NA;NA;local name: Liba;36;0
2012;;532,17;NA;NA;NA;Mikania micrantha;2;0
2012;;532,05;NA;NA;NA;Dicranopteris linearis;115;1
2012;;532,05;NA;NA;NA;Nephrolepis exaltata;16;0
2012;;532,05;NA;NA;NA;Melastoma malabathricum;27;0
2012;;532,05;NA;NA;NA;Clidemia hirta;41;1
2012;;532,05;NA;NA;NA;Breynia stipitata;2;0
2012;;532,05;NA;NA;NA;Hevea brasiliensis;9;0
2012;;532,05;NA;NA;NA;Scleria bancana;23;0
2012;;532,05;NA;NA;NA;Macaranga triloba;1;0
2012;;532,05;NA;NA;NA;Hibiscus mutabilis;3;0
2012;;532,05;NA;NA;NA;Apocynaceae spec.;7;0
2012;;532,05;NA;NA;NA;local name: Kemuning;2;0
2012;;532,05;NA;NA;NA;local name: Hanjuang;1;0
2012;;532,05;NA;NA;NA;Macaranga gigantea;8;0
2012;;532,05;NA;NA;NA;Aidia densiflora;7;0
2012;;532,05;NA;NA;NA;Tectona grandis;1;0
2012;;532,05;NA;NA;NA;Centotheca lappacea;46;0
2012;;532,05;NA;NA;NA;Setaria palmifolia;18;0
2012;;542,09;NA;NA;NA;Imperata cylindrica;110;0
2012;;542,09;NA;NA;NA;Clidemia hirta;30;1
2012;;542,09;NA;NA;NA;Scleria bancana;27;0
2012;;542,09;NA;NA;NA;Lygodium salicifolium;13;0
2012;;542,09;NA;NA;NA;Melastoma malabathricum;11;0
2012;;542,09;NA;NA;NA;Nephrolepis exaltata;9;0
2012;;542,09;NA;NA;NA;Hevea brasiliensis;3;0
2012;;542,09;NA;NA;NA;Stachytarpheta indica;28;0
2012;;542,09;NA;NA;NA;Centotheca lappacea;54;0
2012;;542,09;NA;NA;NA;Axonopus compressus;13;0
2012;;542,09;NA;NA;NA;Asplenium longissimum;65;0
2012;;542,09;NA;NA;NA;Lygodium circinatum;26;0
2012;;542,09;NA;NA;NA;local name: Akar sedigin;1;0
2012;;542,01;NA;NA;NA;local name: Bulangan/Badulang;1;0
2012;;542,01;NA;NA;NA;local name: Pebangeh;18;0
2012;;542,01;NA;NA;NA;local name: Akar getah;2;0
2012;;542,01;NA;NA;NA;Lantana camara;3;0
2012;;542,01;NA;NA;NA;Clidemia hirta;6;1
2012;;542,01;NA;NA;NA;Melastoma malabathricum;12;0
2012;;542,01;NA;NA;NA;Macaranga gigantea;4;0
2012;;542,01;NA;NA;NA;Piper aduncum;2;0
2012;;542,01;NA;NA;NA;Dicranopteris linearis;3;1
2012;;542,01;NA;NA;NA;Macaranga triloba;1;0
2012;;542,01;NA;NA;NA;Local name: Kayu seribu;1;0
2012;;542,01;NA;NA;NA;Scleria bancana;3;0
2012;;542,01;NA;NA;NA;Sida acuta;1;0
2012;;542,01;NA;NA;NA;Elephantus mollis;2;0
2012;;542,01;NA;NA;NA;Imperata cylindrica;21;0
2012;;542,01;NA;NA;NA;Paspalum conjugatum;9;0
2012;;542,01;NA;NA;NA;Cyrtococcum accrescens;61;0
2012;;542,01;NA;NA;NA;Borreria latifolia;2;0
2012;;542,01;NA;NA;NA;local name: Semantong;4;0
2012;;542,01;NA;NA;NA;local name: Capoklek;6;0
2012;;542,1;NA;NA;NA;Clidemia hirta;101;1
2012;;542,1;NA;NA;NA;Melastoma affine;38;0
2012;;542,1;NA;NA;NA;Scleria levis;94;0
2012;;542,1;NA;NA;NA;Axonopus compressus;72;0
2012;;542,1;NA;NA;NA;local name: Paku sisik naga;3;0
2012;;542,1;NA;NA;NA;Lygodium circinatum;26;0
2012;;542,1;NA;NA;NA;Tectona grandis;2;0
2012;;542,1;NA;NA;NA;Borreria latifolia;71;0
2012;;542,1;NA;NA;NA;Psidium guajava;2;0
2012;;542,1;NA;NA;NA;Breynia stipitata;13;0
2012;;542,1;NA;NA;NA;Aidia densiflora;4;0
2012;;542,1;NA;NA;NA;Hevea brasiliensis;8;0
2012;;542,1;NA;NA;NA;Dicranopteris linearis;4;1
2012;;542,1;NA;NA;NA;locakl name: Waru;1;0
2012;;542,1;NA;NA;NA;Pennisetum polystachion;9;0
2012;;542,1;NA;NA;NA;Panicum repens;54;0
2012;;542,1;NA;NA;NA;Adiantum spec.;16;0
2012;;542,1;NA;NA;NA;Echinochloa colonum;40;0
2012;;542,1;NA;NA;NA;Trema orientalis ;2;0
2012;;542,1;NA;NA;NA;Asplenium nidus;2;0
2012;;542,1;NA;NA;NA;local name: Jengkol;1;0
2012;;542,06;NA;NA;NA;Clidemia hirta;63;1
2012;;542,06;NA;NA;NA;Apocynaceae spec.;23;0
2012;;542,06;NA;NA;NA;Melastoma affine;4;0
2012;;542,06;NA;NA;NA;Aidia densiflora;2;0
2012;;542,06;NA;NA;NA;local name: Akar getah;2;0
2012;;542,06;NA;NA;NA;Typhonium spec.;1;0
2012;;542,06;NA;NA;NA;Taenitis blechnoides;3;0
2012;;542,06;NA;NA;NA;Lygodium spec.;5;0
2012;;542,06;NA;NA;NA;Lygodium circinatum;11;0
2012;;542,06;NA;NA;NA;Scleria bancana;23;0
2012;;542,06;NA;NA;NA;Hevea brasiliensis;6;0
2012;;542,06;NA;NA;NA;Scleria levis;16;0
2012;;542,06;NA;NA;NA;Centotheca lappacea;6;0
2012;;542,06;NA;NA;NA;Panicum repens;158;0
2012;;542,06;NA;NA;NA;Axonopus compressus;8;0
2012;;511,07;NA;NA;NA;Nephrolepis exaltata;23;0
2012;;511,07;NA;NA;NA;Vitex pubescens;15;0
2012;;511,07;NA;NA;NA;Hevea brasiliensis;34;0
2012;;511,07;NA;NA;NA;Macaranga gigantea;5;0
2012;;511,07;NA;NA;NA;Centotheca lappacea;54;0
2012;;511,07;NA;NA;NA;Clidemia hirta;5;1
2012;;511,07;NA;NA;NA;Cirtococcum spec.;18;0
2012;;511,07;NA;NA;NA;Piper aduncum;9;0
2012;;511,08;NA;NA;NA;Clidemia hirta;175;1
2012;;511,08;NA;NA;NA;local name: Sebetal;1;0
2012;;511,08;NA;NA;NA;Melastoma malabathricum;11;0
2012;;511,08;NA;NA;NA;Unident 9;3;0
2012;;511,08;NA;NA;NA;Asystasia gangetica;16;1
2012;;511,08;NA;NA;NA;Piper aduncum;4;0
2012;;511,08;NA;NA;NA;Macaranga gigantea;6;0
2012;;511,08;NA;NA;NA;local name: Akar terpal;37;0
2012;;511,08;NA;NA;NA;local name: Jengkol;1;0
2012;;511,08;NA;NA;NA;local name: Pulut pulut;8;0
2012;;511,08;NA;NA;NA;local name: Paku kamiding;27;0
2012;;511,08;NA;NA;NA;Nephrolepis exaltata;3;0
2012;;511,08;NA;NA;NA;Mikania micrantha;3;0
2012;;511,08;NA;NA;NA;Scleria bancana;2;0
2012;;511,08;NA;NA;NA;Passiflora foetida;2;0
2012;;511,08;NA;NA;NA;Hevea brasiliensis;4;0
2012;;511,08;NA;NA;NA;Axonopus compressus;6;0
2012;;511,08;NA;NA;NA;Panicum repens;33;0
2012;;511,08;NA;NA;NA;Elaeis guineensis;2;0
2012;;511,01;NA;NA;NA;Nephrolepis exaltata;64;0
2012;;511,01;NA;NA;NA;Clidemia hirta;49;1
2012;;511,01;NA;NA;NA;Nephrolepis spec.;8;0
2012;;511,01;NA;NA;NA;Euphorbia spec.;1;0
2012;;511,01;NA;NA;NA;Centotheca lappacea;2;0
2012;;511,01;NA;NA;NA;Stachytarpheta indica;2;0
2012;;511,01;NA;NA;NA;Memecylon edule;1;0
2012;;511,01;NA;NA;NA;Apocynaceae spec.;4;0
2012;;511,01;NA;NA;NA;Ophiorrhiza spec.;5;0
2012;;511,01;NA;NA;NA;Hypserpa nitida;2;0
2012;;511,01;NA;NA;NA;Hevea brasiliensis;6;0
2012;;511,01;NA;NA;NA;Macaranga gigantea;1;0
2012;;511,01;NA;NA;NA;Thottea spec.;3;0
2012;;511,01;NA;NA;NA;Salacia spec.;2;0
2012;;511,01;NA;NA;NA;Breynia oblongifolia;2;0
2012;;511,01;NA;NA;NA;Panicum repens;3;0
2012;;511,09;NA;NA;NA;Panicum repens;1975;0
2012;;511,09;NA;NA;NA;Nephrolepis exaltata;17;0
2012;;511,09;NA;NA;NA;Mikania micrantha;45;0
2012;;511,09;NA;NA;NA;Passiflora foetida;75;0
2012;;511,09;NA;NA;NA;Mimosa pudica;32;0
2012;;511,09;NA;NA;NA;Stachytarpheta jamaicensis;25;0
2012;;511,09;NA;NA;NA;Phyllanthus urinaria;2;0
2012;;511,09;NA;NA;NA;Setaria palmifolia;29;0
2012;;511,09;NA;NA;NA;Christella parasitica;67;0
2012;;511,09;NA;NA;NA;Cirtococcum spec.;75;0
2012;;511,09;NA;NA;NA;Lantana camara;2;0
2012;;511,09;NA;NA;NA;local name: Palm lomiding;1;0
2012;;511,09;NA;NA;NA;Clerodendrum serratum;12;0
2012;;511,09;NA;NA;NA;Pouzolzia zeylanica;1;0
2012;;512,05;NA;NA;NA;Clidemia hirta;87;1
2012;;512,05;NA;NA;NA;Asystasia gangetica;58;1
2012;;512,05;NA;NA;NA;Macaranga gigantea;13;0
2012;;512,05;NA;NA;NA;Macaranga triloba;3;0
2012;;512,05;NA;NA;NA;Melastoma malabathricum;1;0
2012;;512,05;NA;NA;NA;Scleria levis;11;0
2012;;512,05;NA;NA;NA;Hevea brasiliensis;9;0
2012;;512,05;NA;NA;NA;Axonopus compressus;36;0
2012;;512,05;NA;NA;NA;Lygodium circinatum;4;0
2012;;512,05;NA;NA;NA;Pteris tripartita;1;0
2012;;512,05;NA;NA;NA;Pennisetum polystachion;2;0
2012;;512,05;NA;NA;NA;Panicum spec.;7;0
2012;;512,05;NA;NA;NA;Setaria palmifolia;16;0
2012;;512,05;NA;NA;NA;Lygodium salicifolium;1;0
2012;;512,17;NA;NA;NA;Clidemia hirta;136;1
2012;;512,17;NA;NA;NA;Lygodium flexuosum;2;0
2012;;512,17;NA;NA;NA;Melastoma malabathricum;33;0
2012;;512,17;NA;NA;NA;Dicranopteris linearis;23;1
2012;;512,17;NA;NA;NA;Scleria bancana;6;0
2012;;512,17;NA;NA;NA;Asystasia gangetica;39;1
2012;;512,17;NA;NA;NA;Setaria palmifolia;3;0
2012;;512,17;NA;NA;NA;Axonopus compressus;16;0
2012;;512,17;NA;NA;NA;Lygodium circinatum;8;0
2012;;512,17;NA;NA;NA;Hevea brasiliensis;3;0
2012;;512,17;NA;NA;NA;Lygodium salicifolium;2;0
2012;;512,07;NA;NA;NA;Clidemia hirta;78;1
2012;;512,07;NA;NA;NA;Aidia densiflora;9;0
2012;;512,07;NA;NA;NA;Hevea brasiliensis;11;0
2012;;512,07;NA;NA;NA;local name: Pasak Bumi;3;0
2012;;512,07;NA;NA;NA;local name: Kemadu;2;0
2012;;512,07;NA;NA;NA;local name: Kayu Cemekal;2;0
2012;;512,07;NA;NA;NA;local name: Kayu ribu-ribuan;4;0
2012;;512,07;NA;NA;NA;Nephrolepis exaltata;36;0
2012;;512,07;NA;NA;NA;Melastoma malabathricum;49;0
2012;;512,07;NA;NA;NA;Panicum repens;94;0
2012;;512,07;NA;NA;NA;Axonopus compressus;44;0
2012;;512,07;NA;NA;NA;Bauhinia semibifida;6;0
2012;;512,07;NA;NA;NA;Amomum spec.;2;0
2012;;512,07;NA;NA;NA;Piper aduncum;10;0
2012;;512,07;NA;NA;NA;Scleria levis;8;0
2012;;512,01;NA;NA;NA;Clidemia hirta;254;1
2012;;512,01;NA;NA;NA;Melastoma malabathricum;100;0
2012;;512,01;NA;NA;NA;Adiantum spec.;62;0
2012;;512,01;NA;NA;NA;Panicum repens;433;0
2012;;512,01;NA;NA;NA;Axonopus compressus;215;0
2012;;512,01;NA;NA;NA;Lygodium circinatum;28;0
2012;;512,01;NA;NA;NA;Ageratum conyzoides;7;1
2012;;512,01;NA;NA;NA;Asystasia gangetica;148;1
2012;;512,16;NA;NA;NA;Asystasia gangetica;137;1
2012;;512,16;NA;NA;NA;Melastoma malabathricum;6;0
2012;;512,16;NA;NA;NA;Clidemia hirta;28;1
2012;;512,16;NA;NA;NA;Lygodium salicifolium;24;0
2012;;512,16;NA;NA;NA;Dicranopteris linearis;26;1
2012;;512,16;NA;NA;NA;Axonopus compressus;18;0
2012;;512,16;NA;NA;NA;Imperata cylindrica;6;0
2012;;512,16;NA;NA;NA;Lygodium circinatum;12;0
2012;;512,16;NA;NA;NA;local name: Kandri;1;0
2012;;512,14;NA;NA;NA;Clidemia hirta;289;1
2012;;512,14;NA;NA;NA;Melastoma malabathricum;19;0
2012;;512,14;NA;NA;NA;Syndrella nodiflora;13;0
2012;;512,14;NA;NA;NA;Lygodium circinatum;20;0
2012;;512,14;NA;NA;NA;Lygodium salicifolium;70;0
2012;;512,14;NA;NA;NA;Vitex pubescens;1;0
2012;;512,14;NA;NA;NA;Elaeis guineensis;1;0
2012;;512,14;NA;NA;NA;Axonopus compressus;3;0
2012;;512,14;NA;NA;NA;Cirtococcum spec.;7;0
2012;;512,14;NA;NA;NA;Dicranopteris linearis;16;1
2012;;133,06;NA;NA;NA;Melastoma malabathricum;20;0
2012;;133,06;NA;NA;NA;Scleria bancana;6;0
2012;;133,06;NA;NA;NA;Scleria levis;3;0
2012;;133,06;NA;NA;NA;Macaranga triloba;1;0
2012;;133,06;NA;NA;NA;Dicranopteris linearis;25;1
2012;;133,06;NA;NA;NA;Artocarpus altilis;6;0
2012;;133,06;NA;NA;NA;local name: Daun tulang tegas;1;0
2012;;133,06;NA;NA;NA;local name: Mangkirai;1;0
2012;;133,06;NA;NA;NA;local name: Daun kacang-kacang;1;0
2012;;133,06;NA;NA;NA;Axonopus compressus;15;0
2012;;133,06;NA;NA;NA;Clidemia hirta;2;1
2012;;133,04;NA;NA;NA;Dicranopteris linearis;22;1
2012;;133,04;NA;NA;NA;Clidemia hirta;47;1
2012;;133,04;NA;NA;NA;Nephrolepis exaltata;2;0
2012;;133,04;NA;NA;NA;Agrostistachys borneensis;2;0
2012;;133,04;NA;NA;NA;local name: Piper betle;3;0
2012;;133,04;NA;NA;NA;Vitex pubescens;8;0
2012;;133,04;NA;NA;NA;Scleria bancana;2;0
2012;;133,04;NA;NA;NA;Amomum spec.;2;0
2012;;133,04;NA;NA;NA;Lygodium spec.;3;0
2012;;133,04;NA;NA;NA;Hevea brasiliensis;7;0
2012;;133,04;NA;NA;NA;Oxalis spec.;17;0
2012;;133,04;NA;NA;NA;Breynia spec.;1;0
2012;;133,04;NA;NA;NA;Breynia stipitata;1;0
2012;;133,01;NA;NA;NA;Macaranga triloba;1;0
2012;;133,01;NA;NA;NA;Macaranga gigantea;3;0
2012;;133,01;NA;NA;NA;Amomum spec.;2;0
2012;;133,01;NA;NA;NA;Elaeis guineensis;1;0
2012;;133,01;NA;NA;NA;Hevea brasiliensis;12;0
2012;;133,01;NA;NA;NA;Aidia densiflora;5;0
2012;;133,01;NA;NA;NA;Scleria bancana;14;0
2012;;133,01;NA;NA;NA;Pennisetum polystachion;18;0
2012;;133,01;NA;NA;NA;Clidemia hirta;112;1
2012;;133,01;NA;NA;NA;Axonopus compressus;235;0
2012;;133,01;NA;NA;NA;Christella parasitica;17;0
2012;;133,01;NA;NA;NA;Echinochloa colonum;77;0
